DATE,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,YEAR,Month,Season
2006-03-03,29.6,24,15.8,24,1009.5,24,8.5,24,9.9,24,16.2,24,25.1,32.6,35.1, ,25.0, ,0.48,G,1.2,0,2006,3,Spring
2006-03-04,31.0,24,14.1,24,1012.9,24,11.9,24,10.0,24,18.9,24,22.9,32.1,39.9, ,24.1, ,0.0,G,1.2,0,2006,3,Spring
2006-03-05,37.7,24,15.4,24,1017.1,24,16.1,24,10.0,24,16.7,24,25.1,33.6,46.0, ,27.1, ,0.0,G,,0,2006,3,Spring
2006-03-06,37.9,24,15.3,24,1016.3,24,15.3,24,10.0,24,9.4,24,16.9,22.7,46.0, ,33.1, ,0.0,G,,0,2006,3,Spring
2006-03-07,38.4,24,17.6,24,1018.6,24,17.6,24,10.0,24,7.1,24,11.8,15.0,46.9, ,32.0, ,0.0,G,,0,2006,3,Spring
2006-03-08,38.4,24,16.1,24,1020.5,24,19.5,24,10.0,24,6.7,24,12.8,,50.0, ,30.9, ,0.0,G,,0,2006,3,Spring
2006-03-09,45.1,24,33.7,24,1014.9,24,13.9,24,9.9,24,10.1,24,17.9,24.9,53.1, ,31.1, ,0.0,G,,0,2006,3,Spring
2006-03-10,56.8,24,43.6,24,1006.1,24,5.1,24,8.8,24,11.0,24,21.0,28.7,73.9, ,42.1, ,0.0,G,,0,2006,3,Spring
2006-03-11,56.5,24,33.0,24,1019.2,24,18.2,24,10.0,24,11.5,24,16.9,23.7,73.9, ,46.9, ,0.0,G,,0,2006,3,Spring
2006-03-12,52.8,24,41.0,24,1021.7,24,20.7,24,7.7,24,5.5,24,9.9,,64.0, ,48.0, ,0.0,G,,10000,2006,3,Spring
2006-03-13,53.8,24,49.8,24,1012.4,24,11.4,24,3.3,24,4.1,24,11.1,,63.0, ,48.0, ,0.23,G,,100000,2006,3,Spring
2006-03-14,53.5,24,39.0,24,998.9,24,997.9,24,7.3,24,10.9,24,25.8,36.7,63.0, ,46.0, ,0.01,G,,10000,2006,3,Spring
2006-03-15,42.5,24,18.6,24,1005.9,24,4.9,24,10.0,24,18.5,24,23.7,33.6,63.0, ,39.0, ,0.02,G,,0,2006,3,Spring
2006-03-16,41.6,24,18.0,24,1013.5,24,12.5,24,10.0,24,16.4,24,22.9,34.8,48.0, ,37.0, ,0.0,G,,0,2006,3,Spring
2006-03-17,39.8,24,16.5,24,1016.2,24,15.2,24,10.0,24,11.6,24,20.8,23.7,48.0, ,35.1, ,0.0,G,,0,2006,3,Spring
2006-03-18,36.3,24,11.8,24,1015.3,24,14.2,24,10.0,24,15.5,24,21.0,27.8,46.0, ,30.9, ,0.0,G,,0,2006,3,Spring
2006-03-19,36.4,24,15.2,24,1014.0,24,12.9,24,10.0,24,14.9,24,21.0,28.7,43.0, ,31.1, ,0.0,G,,0,2006,3,Spring
2006-03-20,36.7,24,18.0,24,1016.0,24,15.0,24,10.0,24,14.1,24,21.8,26.8,42.1, ,32.0, ,0.0,G,,0,2006,3,Spring
2006-03-21,33.9,24,11.2,24,1012.6,24,11.6,24,10.0,24,10.4,24,19.8,24.9,45.0, ,26.1, ,0.0,G,,0,2006,3,Spring
2006-03-22,39.7,24,18.8,24,1009.0,24,8.0,24,10.0,24,12.3,24,18.8,24.9,45.0, ,26.2, ,0.0,G,,0,2006,3,Spring
2006-03-23,42.1,24,22.0,24,1018.2,24,17.2,24,10.0,24,13.0,24,18.1,25.8,53.1, ,33.1, ,0.0,G,,0,2006,3,Spring
2006-03-24,45.5,24,29.2,24,1018.3,24,17.3,24,10.0,24,8.8,24,12.8,,53.1, ,36.0, ,0.0,G,,0,2006,3,Spring
2006-03-25,42.7,24,30.5,24,1014.7,24,13.7,24,10.0,24,10.8,24,17.9,,46.9,*,37.4,*,0.0,G,,0,2006,3,Spring
2006-03-26,44.9,24,30.1,24,1013.3,24,12.2,24,10.0,24,8.0,24,16.9,23.7,52.0, ,39.0, ,0.0,G,,10000,2006,3,Spring
2006-03-27,48.2,24,23.7,24,1018.6,24,17.6,24,10.0,24,11.6,24,15.0,22.7,57.9, ,39.0, ,0.0,G,,0,2006,3,Spring
2006-03-28,49.1,24,25.3,24,1022.7,24,21.7,24,10.0,24,8.2,24,14.0,,57.9, ,39.9, ,0.0,G,,0,2006,3,Spring
2006-03-29,49.7,24,29.7,24,1023.1,24,22.1,24,10.0,24,6.2,24,14.0,16.9,62.1, ,39.9, ,0.0,G,,0,2006,3,Spring
2006-03-30,54.7,24,27.5,24,1025.3,24,24.3,24,10.0,24,6.5,24,15.0,16.9,66.9, ,39.9, ,0.0,G,,0,2006,3,Spring
2006-03-31,58.3,24,34.7,24,1023.1,24,22.0,24,9.8,24,8.8,24,15.9,,66.9, ,44.1, ,0.0,G,,0,2006,3,Spring
2006-04-01,60.9,24,46.3,24,1010.9,24,9.7,24,9.0,24,9.0,24,15.9,21.0,75.0, ,52.0, ,0.0,G,,0,2006,4,Spring
2006-04-02,57.9,24,32.8,24,1013.8,24,12.8,24,10.0,24,11.5,24,21.0,22.7,75.0, ,48.9, ,0.0,G,,0,2006,4,Spring
2006-04-03,54.0,24,28.7,24,1014.7,24,13.7,24,9.8,24,7.7,24,15.0,21.8,68.0, ,48.0, ,0.0,G,,10000,2006,4,Spring
2006-04-04,50.1,24,37.3,24,1003.1,22,1.8,24,8.7,24,14.8,24,22.7,30.7,57.9, ,45.0, ,0.63,G,,10000,2006,4,Spring
2006-04-05,43.3,24,27.3,24,1005.9,22,4.6,24,8.8,24,9.5,24,22.7,26.8,55.0, ,35.1, ,0.09,G,,11000,2006,4,Spring
2006-04-06,45.9,24,26.4,24,1010.8,24,9.8,24,10.0,24,11.9,24,16.9,22.0,53.1, ,39.0, ,0.05,G,,0,2006,4,Spring
2006-04-07,51.8,24,39.3,24,1008.7,24,7.7,24,9.7,24,6.3,24,15.0,17.9,64.9, ,41.0, ,0.0,G,,10000,2006,4,Spring
2006-04-08,51.3,24,42.3,24,1005.3,22,4.3,24,8.5,24,7.9,24,18.8,22.7,66.0, ,39.0, ,0.03,G,,11000,2006,4,Spring
2006-04-09,45.6,24,22.3,24,1017.4,24,16.4,24,10.0,24,9.5,24,15.0,18.8,61.0, ,39.0, ,0.52,G,,0,2006,4,Spring
2006-04-10,52.2,24,26.0,24,1022.9,24,21.9,24,10.0,24,6.6,24,15.0,18.1,61.0, ,39.0, ,0.0,G,,0,2006,4,Spring
2006-04-11,54.5,24,33.6,24,1026.9,24,25.9,24,9.9,24,7.4,24,19.0,20.8,66.9, ,44.1, ,0.0,G,,0,2006,4,Spring
2006-04-12,55.0,24,40.1,24,1027.7,24,26.7,24,10.0,24,10.9,24,22.0,26.8,66.9, ,46.9, ,0.0,G,,0,2006,4,Spring
2006-04-13,62.9,24,44.3,24,1018.1,24,17.0,24,10.0,24,10.4,24,23.7,29.7,79.0, ,48.9, ,0.0,G,,0,2006,4,Spring
2006-04-14,61.3,24,45.6,24,1011.9,24,10.9,24,9.2,24,5.5,24,15.9,,79.0, ,53.1, ,0.0,G,,10000,2006,4,Spring
2006-04-15,61.8,24,50.9,24,999.9,20,999.2,24,4.7,24,5.2,24,16.9,,80.1, ,51.1, ,0.3,G,,110000,2006,4,Spring
2006-04-16,60.9,24,34.0,24,1004.0,24,3.1,24,10.0,24,12.4,24,17.9,25.8,80.1, ,51.1, ,0.0,G,,0,2006,4,Spring
2006-04-17,55.9,24,32.5,24,1008.1,24,7.1,24,10.0,24,9.7,24,15.9,19.8,66.0, ,50.0, ,0.0,G,,0,2006,4,Spring
2006-04-18,57.2,24,36.4,24,1010.8,24,9.7,24,10.0,24,12.6,24,19.8,24.9,70.0, ,48.9, ,0.0,G,,0,2006,4,Spring
2006-04-19,61.1,24,38.9,24,1009.7,24,8.7,24,10.0,24,9.7,24,18.1,25.8,73.0, ,48.9, ,0.0,G,,0,2006,4,Spring
2006-04-20,69.4,24,30.5,24,1009.7,24,8.7,24,10.0,24,8.7,24,13.0,13.8,82.0, ,50.0, ,0.0,G,,0,2006,4,Spring
2006-04-21,57.1,24,38.4,24,1021.3,24,20.2,24,10.0,24,10.2,24,16.9,,82.0, ,52.0, ,0.0,G,,0,2006,4,Spring
2006-04-22,47.7,24,36.1,24,1024.8,24,23.7,24,8.7,24,12.5,24,15.9,,63.0, ,44.1, ,0.07,G,,10000,2006,4,Spring
2006-04-23,50.6,24,48.3,24,1014.3,22,13.1,24,3.2,24,13.1,24,21.0,25.8,60.1, ,44.1, ,2.46,G,,10000,2006,4,Spring
2006-04-24,52.8,24,47.7,24,1010.4,23,9.4,24,7.2,24,7.9,24,12.8,,61.0, ,46.0, ,0.91,G,,10010,2006,4,Spring
2006-04-25,60.9,24,42.6,24,1008.2,24,7.1,24,10.0,24,7.1,24,20.8,26.8,71.1, ,46.9, ,0.14,G,,0,2006,4,Spring
2006-04-26,50.8,24,29.5,24,1012.7,24,11.7,24,10.0,24,10.8,24,21.0,27.0,71.1, ,44.1, ,0.0,G,,10000,2006,4,Spring
2006-04-27,58.9,24,33.9,24,1010.4,24,9.4,24,10.0,24,6.2,24,14.0,16.9,73.0, ,44.1, ,0.0,G,,0,2006,4,Spring
2006-04-28,57.5,24,28.7,24,1019.4,24,18.4,24,10.0,24,8.6,24,15.0,18.8,73.0, ,50.0, ,0.0,G,,0,2006,4,Spring
2006-04-29,53.6,24,29.9,24,1028.8,24,27.8,24,10.0,24,8.2,24,15.9,,64.9, ,46.9, ,0.0,G,,0,2006,4,Spring
2006-04-30,56.8,24,29.7,24,1029.7,24,28.7,24,10.0,24,6.7,24,11.1,,70.0, ,46.9, ,0.0,G,,0,2006,4,Spring
2006-05-01,60.4,24,28.8,24,1026.6,24,25.5,24,10.0,24,9.6,24,16.9,26.8,70.0, ,54.0, ,0.0,G,,0,2006,5,Spring
2006-05-02,57.6,24,32.7,24,1017.4,24,16.4,24,10.0,24,11.3,24,15.0,19.8,66.0,*,51.1,*,0.0,G,,0,2006,5,Spring
2006-05-03,58.1,24,45.9,24,1010.9,24,9.8,24,10.0,24,7.5,24,13.8,,70.0, ,52.0, ,0.0,G,,10000,2006,5,Spring
2006-05-04,64.8,24,50.3,24,1010.3,24,9.4,24,9.5,24,6.1,24,15.0,18.8,81.0, ,53.1, ,0.07,G,,10000,2006,5,Spring
2006-05-05,72.0,24,45.4,24,1006.7,24,5.7,24,9.9,24,7.3,24,9.9,,81.0, ,57.0, ,0.0,G,,0,2006,5,Spring
2006-05-06,68.1,24,41.0,24,1007.3,24,6.3,24,10.0,24,6.2,24,17.9,22.7,81.0, ,60.1, ,0.0,G,,0,2006,5,Spring
2006-05-07,56.9,24,33.6,24,1017.4,24,16.4,24,10.0,24,8.9,24,20.0,22.7,75.9, ,48.9, ,0.0,G,,0,2006,5,Spring
2006-05-08,57.0,24,37.1,24,1020.6,24,19.6,24,10.0,24,9.8,24,15.9,,66.0, ,48.9, ,0.0,G,,0,2006,5,Spring
2006-05-09,59.3,24,33.9,24,1016.3,24,15.3,24,10.0,24,10.1,24,18.1,18.8,66.0, ,54.0, ,0.0,G,,10000,2006,5,Spring
2006-05-10,59.2,24,47.7,24,1011.6,24,10.7,24,10.0,24,8.8,24,15.9,21.8,66.0, ,54.0, ,0.0,G,,10000,2006,5,Spring
2006-05-11,58.7,24,52.3,24,1011.3,22,10.2,24,9.1,24,8.5,24,13.8,17.9,66.0, ,54.0, ,0.0,G,,10000,2006,5,Spring
2006-05-12,63.3,24,57.7,24,1005.4,19,4.2,24,7.5,24,12.6,24,23.7,31.7,70.0, ,55.9, ,1.35,G,,10010,2006,5,Spring
2006-05-13,59.2,24,54.4,24,1010.7,22,9.5,24,6.2,24,9.3,24,17.9,,64.9,*,55.4,*,1.3,G,,0,2006,5,Spring
2006-05-14,55.9,24,48.0,24,1015.8,24,14.8,24,10.0,24,10.4,24,18.1,,64.9, ,52.0, ,0.0,G,,0,2006,5,Spring
2006-05-15,55.4,24,49.8,24,1013.7,22,12.9,24,8.8,24,13.3,24,19.0,23.9,63.0, ,53.1, ,0.0,G,,10000,2006,5,Spring
2006-05-16,57.8,24,51.9,24,1005.3,23,4.6,24,6.2,24,8.1,24,15.0,,66.0, ,53.1, ,1.03,G,,110000,2006,5,Spring
2006-05-17,63.6,24,46.7,24,1001.9,24,0.9,24,9.8,24,11.1,24,15.9,19.8,73.0, ,53.1, ,0.37,G,,0,2006,5,Spring
2006-05-18,66.9,24,50.8,24,998.5,24,997.5,24,9.6,24,9.4,24,16.9,23.7,73.9, ,55.9, ,0.0,G,,10000,2006,5,Spring
2006-05-19,60.1,24,50.6,24,1000.1,22,999.0,24,8.2,24,6.2,24,21.8,28.7,73.9, ,51.1, ,0.66,G,,10010,2006,5,Spring
2006-05-20,60.6,24,42.6,24,1003.3,24,2.3,24,10.0,24,12.8,24,16.9,23.9,70.0, ,53.1, ,0.84,G,,0,2006,5,Spring
2006-05-21,62.5,24,39.3,24,1004.8,24,3.7,24,9.7,24,12.4,24,22.7,32.6,71.1, ,57.0, ,0.0,G,,10010,2006,5,Spring
2006-05-22,55.9,24,35.9,24,1009.2,24,8.2,24,10.0,24,16.7,24,22.9,33.0,64.9, ,50.0, ,0.02,G,,10000,2006,5,Spring
2006-05-23,56.2,24,34.6,24,1014.6,24,13.5,24,10.0,24,14.8,24,22.0,27.8,68.0, ,48.0, ,0.0,G,,0,2006,5,Spring
2006-05-24,63.6,24,38.8,24,1015.2,24,14.2,24,10.0,24,9.1,24,13.0,20.0,75.0,*,55.9,*,0.0,G,,0,2006,5,Spring
2006-05-25,69.7,24,43.0,24,1012.4,24,11.4,24,10.0,24,5.8,24,12.0,15.0,80.1, ,59.0, ,0.0,G,,0,2006,5,Spring
2006-05-26,65.1,24,57.0,24,1005.5,23,4.6,24,5.5,24,6.2,24,9.9,,80.1, ,59.0, ,0.0,G,,110000,2006,5,Spring
2006-05-27,70.6,24,61.1,24,1005.4,23,4.2,24,4.7,24,6.2,24,13.8,,82.9, ,60.1, ,0.15,G,,110010,2006,5,Spring
2006-05-28,73.8,24,57.9,24,1017.4,24,16.4,24,9.9,24,7.9,24,10.9,,82.9, ,61.0, ,0.0,G,,0,2006,5,Spring
2006-05-29,75.0,24,60.2,24,1018.9,24,17.9,24,7.0,24,6.5,24,13.8,,89.1, ,64.9, ,0.0,G,,10010,2006,5,Spring
2006-05-30,74.3,24,63.0,24,1017.9,24,16.8,24,6.3,24,7.0,24,12.8,16.9,89.1, ,64.9, ,0.2,G,,10010,2006,5,Spring
2006-05-31,69.8,24,60.5,24,1021.4,24,20.4,24,8.2,24,7.9,24,11.1,15.0,88.0, ,64.0, ,0.0,G,,0,2006,5,Spring
2006-06-01,73.1,24,64.5,24,1016.4,24,15.6,24,6.6,24,7.9,24,15.9,,84.0,*,64.4,*,0.0,G,,10010,2006,6,Summer
2006-06-02,74.1,24,67.0,24,1011.3,21,10.2,24,5.6,24,7.1,24,18.8,20.8,84.9, ,66.0, ,1.03,G,,110010,2006,6,Summer
2006-06-03,64.8,24,62.2,24,1005.7,22,4.8,24,3.8,24,8.5,24,18.1,,82.0, ,62.1, ,2.43,G,,110000,2006,6,Summer
2006-06-04,63.2,24,53.3,24,1006.9,24,5.9,24,9.3,24,8.0,24,11.8,,69.1, ,57.9, ,0.15,G,,10000,2006,6,Summer
2006-06-05,65.7,24,54.6,24,1010.5,24,9.4,24,9.5,24,5.9,24,8.9,15.0,73.0, ,59.0, ,0.29,G,,10000,2006,6,Summer
2006-06-06,65.6,24,57.3,24,1014.3,24,13.3,24,9.0,24,7.1,24,13.8,,73.0, ,61.0, ,0.01,G,,0,2006,6,Summer
2006-06-07,63.0,24,57.3,24,1008.8,24,7.8,24,6.1,24,10.5,24,15.9,21.8,70.0, ,59.0, ,0.14,G,,10000,2006,6,Summer
2006-06-08,61.9,24,55.3,24,1007.5,23,6.5,24,8.8,24,7.2,24,13.0,,68.0, ,57.9, ,0.95,G,,10000,2006,6,Summer
2006-06-09,67.5,24,56.0,24,1006.5,24,5.5,24,9.5,24,6.0,24,11.1,,78.1, ,60.1, ,0.07,G,,0,2006,6,Summer
2006-06-10,63.5,24,48.9,24,1002.4,24,1.4,24,9.7,24,16.5,24,22.9,28.7,78.1, ,59.0, ,0.27,G,,10010,2006,6,Summer
2006-06-11,62.4,24,43.1,24,1005.7,24,4.7,24,10.0,24,14.9,24,19.8,28.0,71.1, ,55.0, ,0.0,G,,0,2006,6,Summer
2006-06-12,66.1,24,51.0,24,1011.1,24,10.1,24,10.0,24,7.3,24,14.0,,77.0, ,55.0, ,0.0,G,,0,2006,6,Summer
2006-06-13,73.1,24,55.1,24,1014.0,24,13.0,24,10.0,24,7.0,24,11.1,,84.0, ,60.1, ,0.0,G,,0,2006,6,Summer
2006-06-14,73.6,24,59.7,24,1014.5,24,13.5,24,9.5,24,6.7,24,12.0,,84.0, ,64.9, ,0.0,G,,0,2006,6,Summer
2006-06-15,71.6,24,53.8,24,1010.9,24,9.9,24,9.7,24,10.0,24,15.9,26.8,81.0, ,66.9, ,0.0,G,,10000,2006,6,Summer
2006-06-16,75.7,24,48.1,24,1018.5,24,17.5,24,10.0,24,6.6,24,13.8,18.8,87.1, ,66.9, ,0.06,G,,0,2006,6,Summer
2006-06-17,79.9,24,50.4,24,1019.5,24,18.5,24,10.0,24,6.3,24,12.8,,87.1, ,66.9, ,0.0,G,,0,2006,6,Summer
2006-06-18,82.9,24,60.5,24,1017.2,24,16.2,24,8.5,24,8.0,24,12.0,,93.0, ,73.9, ,0.0,G,,0,2006,6,Summer
2006-06-19,84.8,24,64.1,24,1013.0,24,11.9,24,6.7,24,10.2,24,16.9,21.8,93.0, ,75.0, ,0.0,G,,0,2006,6,Summer
2006-06-20,80.1,24,62.5,24,1010.7,24,9.6,24,8.2,24,7.1,24,15.0,23.7,91.0, ,73.0, ,0.0,G,,0,2006,6,Summer
2006-06-21,77.8,24,55.2,24,1016.4,24,15.3,24,10.0,24,7.0,24,14.0,23.9,89.1, ,71.1, ,0.0,G,,0,2006,6,Summer
2006-06-22,78.5,24,63.2,24,1017.4,24,16.3,24,7.7,24,8.2,24,13.8,,91.0, ,70.0, ,0.0,G,,0,2006,6,Summer
2006-06-23,82.6,24,64.3,24,1016.3,24,15.3,24,9.7,24,7.7,24,14.0,15.9,91.0, ,70.0, ,0.0,G,,10000,2006,6,Summer
2006-06-24,75.0,24,69.6,24,1017.4,19,16.4,24,4.5,24,3.9,24,8.9,,91.0, ,71.1, ,0.51,G,,10010,2006,6,Summer
2006-06-25,72.9,24,68.2,24,1019.3,22,18.2,24,6.8,24,6.3,24,12.8,,78.1, ,70.0, ,0.51,G,,10000,2006,6,Summer
2006-06-26,73.9,24,68.1,24,1019.3,23,18.3,24,9.6,24,12.6,24,18.8,23.7,79.0, ,70.0, ,0.39,G,,10000,2006,6,Summer
2006-06-27,76.6,24,68.9,24,1021.2,24,20.1,24,10.0,24,15.4,24,21.0,29.7,82.9, ,72.0, ,0.06,G,,0,2006,6,Summer
2006-06-28,78.1,24,68.9,24,1016.6,23,15.4,24,8.8,24,14.1,24,25.1,34.0,88.0, ,73.0, ,0.34,G,,10000,2006,6,Summer
2006-06-29,77.9,24,68.3,24,1015.8,24,14.7,24,7.4,24,7.6,24,22.7,29.7,88.0, ,71.1, ,0.29,G,,10010,2006,6,Summer
2006-06-30,74.8,24,56.7,24,1014.0,24,13.0,24,9.3,24,8.7,24,13.0,15.9,86.0, ,69.1, ,0.58,G,,10010,2006,6,Summer
2006-07-01,76.7,24,56.1,24,1019.3,24,18.3,24,9.8,24,8.3,24,15.0,21.8,88.0, ,66.9, ,0.09,G,,10000,2006,7,Summer
2006-07-02,82.2,24,62.1,24,1016.5,24,15.5,24,9.1,24,12.3,24,18.8,30.7,91.9, ,69.1, ,0.0,G,,10010,2006,7,Summer
2006-07-03,81.5,24,65.1,24,1015.8,24,14.7,24,10.0,24,8.3,24,18.8,23.7,91.9, ,73.9, ,0.01,G,,10000,2006,7,Summer
2006-07-04,85.6,24,66.4,24,1013.6,24,12.5,24,7.2,24,7.8,24,18.1,22.7,91.9, ,75.9, ,0.0,G,,10010,2006,7,Summer
2006-07-05,78.9,24,66.8,24,1012.2,23,11.2,24,6.6,24,6.5,24,15.0,19.8,91.9, ,70.0, ,0.0,G,,10010,2006,7,Summer
2006-07-06,72.5,24,60.4,24,1015.1,24,14.1,24,8.9,24,6.2,24,13.0,,81.0, ,64.0, ,1.39,G,,10000,2006,7,Summer
2006-07-07,74.1,24,54.2,24,1021.6,24,20.6,24,10.0,24,6.2,24,9.9,,82.0, ,64.0, ,0.33,G,,0,2006,7,Summer
2006-07-08,76.5,24,58.6,24,1022.2,24,21.1,24,10.0,24,4.7,24,9.9,16.9,82.9, ,66.0, ,0.0,G,,0,2006,7,Summer
2006-07-09,79.7,24,58.5,24,1017.1,24,16.1,24,10.0,24,8.5,24,16.9,23.7,86.0, ,70.0, ,0.0,G,,0,2006,7,Summer
2006-07-10,77.7,24,62.1,24,1016.8,24,15.8,24,9.2,24,9.9,24,15.0,16.9,86.0, ,71.1, ,0.0,G,,0,2006,7,Summer
2006-07-11,82.0,24,66.5,24,1018.1,24,17.0,24,8.1,24,8.8,24,15.0,17.9,93.0, ,71.1, ,0.0,G,,0,2006,7,Summer
2006-07-12,82.8,24,70.7,24,1017.6,22,16.3,24,4.1,24,6.7,24,11.8,16.9,93.0, ,73.9, ,0.0,G,,10010,2006,7,Summer
2006-07-13,79.3,24,68.7,24,1012.3,24,11.3,24,7.4,24,9.7,24,18.8,37.7,87.1, ,73.9, ,1.85,G,,10010,2006,7,Summer
2006-07-14,78.4,24,66.2,24,1015.5,24,14.5,24,9.0,24,5.5,24,12.8,,88.0, ,71.1, ,0.01,G,,0,2006,7,Summer
2006-07-15,78.0,24,64.9,24,1014.0,24,12.9,24,10.0,24,6.0,24,9.9,,88.0, ,71.1, ,0.0,G,,0,2006,7,Summer
2006-07-16,82.0,24,63.1,24,1013.6,24,12.6,24,9.7,24,7.1,24,15.9,,91.9, ,73.0, ,0.0,G,,0,2006,7,Summer
2006-07-17,88.1,24,63.9,24,1013.8,24,12.7,24,10.0,24,4.3,24,9.9,,98.1, ,73.0, ,0.0,G,,0,2006,7,Summer
2006-07-18,92.0,24,67.1,24,1012.9,24,11.8,24,9.5,24,7.2,24,13.8,18.8,100.0, ,77.0, ,0.0,G,,0,2006,7,Summer
2006-07-19,80.4,24,67.5,24,1018.5,24,17.5,24,9.4,24,7.2,24,27.8,31.7,100.0, ,73.9, ,0.44,G,,10010,2006,7,Summer
2006-07-20,76.6,24,66.1,24,1019.5,22,18.8,24,10.0,24,11.1,24,15.9,19.8,86.0, ,72.0, ,0.0,G,,0,2006,7,Summer
2006-07-21,79.7,24,69.6,24,1013.3,22,12.3,24,7.3,24,6.8,24,26.8,43.5,86.0,*,71.6,*,0.0,G,,11110,2006,7,Summer
2006-07-22,78.3,24,70.8,24,1008.4,22,7.4,24,4.4,24,7.2,24,15.0,19.8,87.1, ,73.9, ,2.06,G,,10010,2006,7,Summer
2006-07-23,75.2,24,65.3,24,1009.1,23,7.8,24,9.2,24,7.8,24,12.0,,84.9, ,70.0, ,0.14,G,,10000,2006,7,Summer
2006-07-24,77.9,24,59.6,24,1014.7,24,13.7,24,10.0,24,5.1,24,15.0,18.8,87.1, ,71.1, ,0.0,G,,0,2006,7,Summer
2006-07-25,79.4,24,64.2,24,1017.1,24,16.0,24,10.0,24,9.6,24,15.0,17.9,87.1, ,71.1, ,0.0,G,,0,2006,7,Summer
2006-07-26,79.9,24,66.3,24,1015.0,24,14.0,24,9.4,24,7.8,24,14.0,,87.1, ,73.9, ,0.0,G,,0,2006,7,Summer
2006-07-27,82.0,24,70.6,24,1014.2,24,13.3,24,8.4,24,9.1,24,12.8,16.9,90.0, ,73.9, ,0.0,G,,0,2006,7,Summer
2006-07-28,83.0,24,70.2,24,1013.0,24,12.1,24,8.8,24,10.0,24,16.9,31.7,93.9, ,77.0, ,0.01,G,,10010,2006,7,Summer
2006-07-29,83.3,24,66.1,24,1012.1,24,11.0,24,9.9,24,8.8,24,13.8,19.8,93.9, ,77.0, ,0.05,G,,0,2006,7,Summer
2006-07-30,85.3,24,66.5,24,1009.0,24,7.9,24,9.2,24,9.1,24,12.8,16.9,91.0, ,78.1, ,0.0,G,,0,2006,7,Summer
2006-07-31,83.7,24,64.7,24,1010.9,24,9.8,24,10.0,24,6.4,24,14.0,,95.0, ,75.0, ,0.0,G,,0,2006,7,Summer
2006-08-01,89.0,24,71.8,24,1011.6,24,10.6,24,7.8,24,7.7,24,11.8,15.9,100.0, ,78.1, ,0.0,G,,0,2006,8,Summer
2006-08-02,93.1,24,72.5,24,1010.3,24,9.3,24,6.9,24,10.0,24,16.9,20.8,102.0, ,82.9, ,0.0,G,,0,2006,8,Summer
2006-08-03,92.3,24,70.5,24,1007.8,24,6.7,24,8.1,24,11.4,24,16.9,29.7,102.0, ,86.0, ,0.0,G,,0,2006,8,Summer
2006-08-04,84.7,24,68.1,24,1008.9,24,7.8,24,10.0,24,6.2,24,15.0,16.9,100.0, ,80.1, ,0.0,G,,0,2006,8,Summer
2006-08-05,83.0,24,56.9,24,1015.5,24,14.4,24,10.0,24,7.3,24,14.0,18.1,91.9, ,75.0, ,0.0,G,,0,2006,8,Summer
2006-08-06,78.7,24,60.8,24,1021.5,24,20.4,24,10.0,24,9.7,24,13.8,15.9,91.9, ,73.0, ,0.0,G,,0,2006,8,Summer
2006-08-07,81.4,24,68.0,24,1018.2,24,17.1,24,9.2,24,9.9,24,14.0,21.8,90.0, ,73.0, ,0.0,G,,0,2006,8,Summer
2006-08-08,82.0,24,63.0,24,1014.4,24,13.4,24,8.7,24,9.4,24,13.8,15.0,90.0, ,75.0, ,0.0,G,,0,2006,8,Summer
2006-08-09,77.2,24,53.0,24,1018.9,24,17.9,24,10.0,24,7.5,24,15.0,19.8,88.0, ,70.0, ,0.0,G,,0,2006,8,Summer
2006-08-10,78.4,24,61.2,24,1013.5,23,12.3,24,9.8,24,9.8,24,13.8,23.7,86.0, ,70.0, ,0.0,G,,10010,2006,8,Summer
2006-08-11,72.8,24,53.9,24,1011.3,24,10.3,24,9.0,24,9.4,24,15.0,20.0,86.0, ,66.0, ,1.91,G,,0,2006,8,Summer
2006-08-12,72.3,24,45.5,24,1016.2,24,15.2,24,10.0,24,8.2,24,12.8,13.8,79.0, ,64.9, ,0.0,G,,0,2006,8,Summer
2006-08-13,73.7,24,45.9,24,1017.4,24,16.4,24,10.0,24,6.9,24,9.9,15.9,82.0, ,64.9, ,0.0,G,,0,2006,8,Summer
2006-08-14,79.2,24,53.8,24,1014.9,24,13.8,24,10.0,24,7.9,24,15.0,21.8,89.1, ,66.0, ,0.0,G,,0,2006,8,Summer
2006-08-15,78.6,24,63.5,24,1010.5,23,9.4,24,9.2,24,9.6,24,15.9,20.0,89.1, ,71.1, ,0.09,G,,10000,2006,8,Summer
2006-08-16,79.0,24,57.6,24,1017.6,24,16.5,24,9.9,24,4.7,24,8.9,,86.0, ,72.0, ,0.03,G,,0,2006,8,Summer
2006-08-17,77.7,24,59.5,24,1022.2,24,21.2,24,10.0,24,7.8,24,14.0,17.9,86.0, ,72.0, ,0.0,G,,0,2006,8,Summer
2006-08-18,76.3,24,61.3,24,1022.5,24,21.4,24,9.6,24,6.5,24,10.9,15.9,84.0, ,72.0, ,0.0,G,,0,2006,8,Summer
