DATE,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,YEAR,Month,Season,HUMID
2018-05-29,72.1,24,61.2,24,1015.3,24,14.3,24,9.6,24,6.0,24,11.1,,87.1, ,55.9, ,0.0,G,,0,2018,5,Spring,67.0
2018-05-30,69.0,24,61.5,24,1018.3,20,17.5,24,7.3,24,7.8,24,12.0,,87.1, ,63.0, ,0.0,G,,110000,2018,5,Spring,81.0
2018-05-31,64.0,24,59.4,24,1017.6,17,16.7,24,7.3,24,7.1,24,11.1,18.1,77.0, ,60.1, ,0.0,G,,10000,2018,5,Spring,88.0
2018-06-01,69.0,24,64.9,24,1009.6,18,9.2,24,3.4,24,5.8,24,8.9,,82.0, ,62.1, ,0.08,G,,110000,2018,6,Summer,84.0
2018-06-02,77.5,24,66.9,24,1006.6,24,5.6,24,9.7,24,6.5,24,14.0,15.9,87.1, ,63.0, ,0.02,G,,10000,2018,6,Summer,69.0
2018-06-03,65.6,24,55.2,24,1014.1,22,13.2,24,9.9,24,10.9,24,15.9,22.0,87.1, ,60.1, ,0.02,G,,10000,2018,6,Summer,69.0
2018-06-04,59.0,24,50.5,24,1008.9,14,8.6,24,8.2,24,10.2,24,15.9,17.1,70.0,*,51.8,*,0.64,G,,10000,2018,6,Summer,74.0
2018-06-05,67.6,24,51.6,24,1005.2,24,4.1,24,10.0,24,7.5,24,15.0,21.0,77.0, ,52.0, ,0.35,G,,0,2018,6,Summer,52.0
2018-06-06,65.2,24,48.0,24,1009.0,24,8.0,24,10.0,24,6.9,24,11.1,18.1,77.0, ,59.0, ,0.0,G,,0,2018,6,Summer,60.0
2018-06-07,64.1,24,52.6,24,1018.2,24,17.2,24,10.0,24,8.6,24,14.0,20.0,71.1, ,60.1, ,0.0,G,,0,2018,6,Summer,68.0
2018-06-08,69.8,24,57.5,24,1020.3,24,19.3,24,10.0,24,6.7,24,14.0,18.1,82.9, ,61.0, ,0.0,G,,0,2018,6,Summer,61.0
2018-06-09,75.6,24,56.1,24,1018.9,24,17.8,24,10.0,24,7.2,24,12.0,,82.9, ,62.1, ,0.0,G,,0,2018,6,Summer,50.0
2018-06-10,70.2,24,52.5,24,1017.6,24,16.6,24,10.0,24,4.8,24,12.0,,81.0, ,66.0, ,0.0,G,,10000,2018,6,Summer,54.0
2018-06-11,65.2,24,48.7,24,1016.9,24,15.8,24,10.0,24,7.0,24,15.0,,73.0, ,60.1, ,0.01,G,,10000,2018,6,Summer,55.0
2018-06-12,66.3,24,45.6,24,1022.4,24,21.4,24,10.0,24,7.8,24,17.1,24.1,75.0, ,60.1, ,0.0,G,,0,2018,6,Summer,50.0
2018-06-13,69.3,24,59.3,24,1015.2,19,14.0,24,10.0,24,8.2,24,13.0,,81.0, ,60.1, ,0.0,G,,10000,2018,6,Summer,74.0
2018-06-14,77.5,24,55.4,24,1007.6,24,6.6,24,10.0,24,12.5,24,18.1,28.0,86.0, ,64.9, ,0.03,G,,10000,2018,6,Summer,40.0
2018-06-15,71.7,24,50.0,24,1012.4,24,11.4,24,10.0,24,9.9,24,15.9,21.0,86.0, ,64.9, ,0.0,G,,0,2018,6,Summer,49.0
2018-06-16,75.1,24,49.9,24,1015.9,24,14.9,24,10.0,24,4.9,24,9.9,,86.0, ,64.9, ,0.0,G,,0,2018,6,Summer,41.0
2018-06-17,79.3,24,51.5,24,1017.2,24,16.1,24,10.0,24,5.3,24,13.0,19.0,91.0, ,66.9, ,0.0,G,,0,2018,6,Summer,42.0
2018-06-18,82.1,24,63.5,24,1015.2,24,14.2,24,10.0,24,9.7,24,15.0,21.0,91.9, ,66.9, ,0.0,G,,0,2018,6,Summer,59.0
2018-06-19,83.5,24,65.1,24,1008.0,24,6.9,24,9.8,24,10.4,24,21.0,34.0,91.9, ,73.9, ,0.1,G,,10010,2018,6,Summer,49.0
2018-06-20,76.4,24,54.0,24,1010.9,24,9.9,24,10.0,24,6.2,24,11.1,15.9,89.1, ,69.1, ,0.05,G,,0,2018,6,Summer,55.0
2018-06-21,74.7,24,62.8,24,1007.9,20,6.7,24,8.8,24,6.2,24,11.1,,86.0,*,66.2,*,1.09,G,,10000,2018,6,Summer,64.0
2018-06-22,72.4,24,59.1,24,1013.6,23,12.6,24,10.0,24,9.1,24,14.0,18.1,86.0, ,66.0, ,1.08,G,,0,2018,6,Summer,69.0
2018-06-23,65.3,24,57.1,24,1013.0,19,11.6,24,9.7,24,10.6,24,15.0,,75.0, ,62.1, ,0.1,G,,10000,2018,6,Summer,78.0
2018-06-24,71.9,24,63.9,24,1009.1,19,8.4,24,8.5,24,6.6,24,14.0,21.0,88.0, ,62.1, ,0.0,G,,10000,2018,6,Summer,70.0
2018-06-25,75.9,24,57.6,24,1013.2,24,11.8,24,10.0,24,9.9,24,15.9,24.1,88.0, ,64.9, ,0.01,G,,10000,2018,6,Summer,49.0
2018-06-26,71.6,24,51.9,24,1022.7,24,21.7,24,10.0,24,8.8,24,14.0,20.0,82.0, ,64.0, ,0.0,G,,0,2018,6,Summer,58.0
2018-06-27,71.4,24,58.1,24,1019.1,24,18.1,24,10.0,24,10.5,24,17.1,24.1,77.0, ,64.0, ,0.0,G,,10000,2018,6,Summer,67.0
2018-06-28,75.4,24,68.2,24,1010.0,14,8.7,24,9.4,24,10.5,24,15.0,19.0,87.1, ,68.0, ,0.52,G,,10010,2018,6,Summer,78.0
2018-06-29,80.6,24,64.1,24,1012.4,24,11.4,24,10.0,24,6.8,24,14.0,17.1,91.9, ,71.1, ,1.03,G,,0,2018,6,Summer,51.0
2018-06-30,84.7,24,58.5,24,1016.2,24,15.2,24,9.7,24,5.8,24,9.9,15.9,96.1, ,72.0, ,0.0,G,,0,2018,6,Summer,43.0
2018-07-01,87.9,24,66.3,24,1015.9,24,14.8,24,10.0,24,5.7,24,9.9,,97.0, ,73.0, ,0.0,G,,0,2018,7,Summer,50.0
2018-07-02,86.9,24,68.2,24,1016.8,24,15.7,24,9.7,24,7.1,24,15.9,21.0,97.0, ,77.0, ,0.0,G,,0,2018,7,Summer,61.0
2018-07-03,83.2,24,73.7,24,1020.2,21,19.3,24,9.2,24,6.2,24,12.0,,95.0, ,77.0, ,0.0,G,,10010,2018,7,Summer,73.0
2018-07-04,82.3,24,71.1,24,1024.5,23,23.3,24,8.9,24,6.4,24,13.0,,91.0, ,78.1, ,0.01,G,,0,2018,7,Summer,69.0
2018-07-05,82.9,24,71.1,24,1024.7,24,23.8,24,10.0,24,8.5,24,17.1,24.1,90.0, ,78.1, ,0.0,G,,0,2018,7,Summer,67.0
2018-07-06,80.8,24,70.5,24,1017.9,22,16.9,24,9.9,24,11.3,24,17.1,20.0,90.0, ,77.0, ,0.05,G,,10010,2018,7,Summer,65.0
2018-07-07,71.6,24,48.0,24,1024.6,24,23.6,24,10.0,24,11.1,24,17.1,22.0,82.9, ,64.0, ,0.04,G,,0,2018,7,Summer,44.0
2018-07-08,73.2,24,50.8,24,1026.9,24,25.9,24,10.0,24,5.1,24,9.9,15.9,84.0, ,64.0, ,0.0,G,,0,2018,7,Summer,46.0
2018-07-09,77.7,24,54.5,24,1022.7,24,21.7,24,10.0,24,6.5,24,15.0,24.1,90.0, ,66.9, ,0.0,G,,0,2018,7,Summer,45.0
2018-07-10,83.1,24,56.8,24,1014.2,24,13.2,24,10.0,24,7.3,24,15.0,15.9,97.0, ,69.1, ,0.0,G,,0,2018,7,Summer,44.0
2018-07-11,81.7,24,63.8,24,1012.2,24,11.1,24,10.0,24,8.4,24,12.0,15.0,97.0, ,73.9, ,0.0,G,,0,2018,7,Summer,57.0
2018-07-12,77.0,24,56.9,24,1020.0,24,18.9,24,9.8,24,6.8,24,14.0,,87.1, ,66.9, ,0.59,G,,10000,2018,7,Summer,50.0
2018-07-13,77.6,24,58.5,24,1023.0,24,21.9,24,10.0,24,6.2,24,13.0,20.0,86.0, ,66.9, ,0.0,I,,0,2018,7,Summer,52.0
2018-07-14,80.5,24,58.0,24,1019.7,24,18.7,24,10.0,24,8.9,24,13.0,21.0,91.0, ,71.1, ,0.0,G,,0,2018,7,Summer,46.0
2018-07-15,78.9,24,66.0,24,1015.5,23,14.7,24,8.7,24,7.1,24,19.0,28.0,91.0, ,71.1, ,0.99,G,,10010,2018,7,Summer,70.0
2018-07-16,83.9,24,69.5,24,1014.2,24,13.2,24,10.0,24,6.7,24,17.1,21.0,93.0, ,71.1, ,0.04,G,,0,2018,7,Summer,62.0
2018-07-17,82.1,24,71.2,24,1011.2,19,9.6,24,9.5,24,8.8,24,21.0,32.1,93.0, ,72.0, ,0.0,G,,10010,2018,7,Summer,76.0
2018-07-18,77.1,24,60.5,24,1011.0,23,9.8,24,10.0,24,9.2,24,15.0,22.9,89.1, ,71.1, ,1.6,G,,10000,2018,7,Summer,48.0
2018-07-19,76.0,24,50.9,24,1017.1,24,16.1,24,10.0,24,7.7,24,13.0,,84.9, ,68.0, ,0.0,G,,0,2018,7,Summer,47.0
2018-07-20,76.4,24,59.4,24,1020.2,24,19.2,24,10.0,24,7.5,24,12.0,19.0,84.0, ,68.0, ,0.0,G,,0,2018,7,Summer,57.0
2018-07-21,73.9,24,57.9,24,1018.4,24,17.4,24,10.0,24,10.8,24,18.1,,84.0, ,69.1, ,0.0,G,,10000,2018,7,Summer,65.0
2018-07-22,75.5,24,68.5,24,1012.3,21,11.4,24,7.9,24,15.8,24,24.1,33.0,84.0, ,66.9, ,0.67,G,,10000,2018,7,Summer,80.0
2018-07-23,79.5,24,72.5,24,1018.0,16,16.8,24,10.0,24,13.4,24,24.1,32.1,86.0, ,72.0, ,0.4,G,,10000,2018,7,Summer,77.0
2018-07-24,81.1,24,72.0,24,1021.4,19,20.5,24,10.0,24,14.3,24,21.0,29.9,87.1, ,75.0, ,0.07,G,,10000,2018,7,Summer,74.0
2018-07-25,78.5,24,72.0,24,1016.5,20,15.5,24,9.4,24,13.3,24,18.1,25.1,87.1, ,73.9, ,0.6,G,,10000,2018,7,Summer,84.0
2018-07-26,78.8,24,69.6,24,1011.0,17,10.0,24,9.9,24,7.0,24,12.0,14.0,89.1, ,73.9, ,0.16,G,,10000,2018,7,Summer,67.0
2018-07-27,82.8,24,68.7,24,1014.0,20,13.1,24,10.0,24,7.3,24,13.0,19.0,90.0, ,73.9, ,0.0,G,,10010,2018,7,Summer,68.0
2018-07-28,78.4,24,67.5,24,1014.9,24,14.0,24,10.0,24,5.2,24,12.0,,90.0, ,72.0, ,0.06,G,,10010,2018,7,Summer,65.0
2018-07-29,79.0,24,61.1,24,1017.0,24,15.9,24,10.0,24,7.6,24,12.0,,89.1, ,72.0, ,0.0,G,,0,2018,7,Summer,55.0
2018-07-30,77.8,24,62.0,24,1020.0,24,19.0,24,10.0,24,5.8,24,12.0,,84.0, ,73.0, ,0.0,G,,0,2018,7,Summer,63.0
2018-07-31,76.2,24,63.3,24,1019.7,24,18.7,24,10.0,24,6.1,24,9.9,,82.9, ,71.1, ,0.0,G,,0,2018,7,Summer,64.0
2018-08-01,80.4,24,70.4,24,1017.1,17,16.5,24,9.8,24,9.1,24,15.0,22.9,93.0, ,71.1, ,0.04,G,,10000,2018,8,Summer,73.0
2018-08-02,84.2,24,71.1,24,1017.7,23,16.7,24,10.0,24,9.4,24,15.9,21.0,93.0, ,75.0, ,0.0,A,,0,2018,8,Summer,67.0
2018-08-03,81.3,24,71.6,24,1019.9,17,18.9,24,10.0,24,6.4,24,18.1,28.9,91.9, ,75.9, ,0.21,G,,10010,2018,8,Summer,73.0
2018-08-04,79.9,24,71.0,24,1018.6,20,17.5,24,9.0,24,6.7,24,11.1,19.0,88.0,*,73.4,*,0.19,G,,10000,2018,8,Summer,70.0
2018-08-05,85.2,24,65.8,24,1019.5,24,18.4,24,10.0,24,4.7,24,9.9,,93.9, ,73.9, ,1.34,G,,0,2018,8,Summer,52.0
2018-08-06,87.3,24,68.2,24,1018.0,24,17.0,24,10.0,24,4.4,24,12.0,14.0,95.0, ,77.0, ,0.0,G,,0,2018,8,Summer,55.0
2018-08-07,85.7,24,71.8,24,1014.8,24,13.8,24,10.0,24,8.8,24,15.9,24.1,91.0,*,78.8,*,0.0,G,,10010,2018,8,Summer,68.0
2018-08-08,83.4,24,70.5,24,1011.7,24,10.7,24,10.0,24,5.5,24,13.0,19.0,93.0, ,75.9, ,0.0,G,,10,2018,8,Summer,64.0
2018-08-09,83.7,24,68.9,24,1008.5,23,7.4,24,10.0,24,8.2,24,22.9,32.1,93.0, ,75.0, ,0.57,G,,10010,2018,8,Summer,58.0
2018-08-10,82.5,24,60.8,24,1010.9,24,9.9,24,10.0,24,6.6,24,12.0,17.1,91.0, ,75.0, ,0.0,I,,0,2018,8,Summer,52.0
2018-08-11,77.2,24,68.6,24,1012.9,18,11.9,24,8.9,24,6.2,24,17.1,20.0,91.0, ,71.1, ,0.48,G,,110010,2018,8,Summer,82.0
2018-08-12,76.9,24,70.6,24,1015.6,19,14.5,24,8.8,24,7.2,24,12.0,,84.0, ,71.1, ,1.47,G,,10010,2018,8,Summer,82.0
2018-08-13,74.6,24,70.5,24,1015.2,18,14.4,24,8.5,24,11.4,24,15.9,20.0,84.0, ,72.0, ,0.0,G,,10000,2018,8,Summer,88.0
2018-08-14,76.4,24,68.9,24,1011.1,21,10.1,24,9.2,24,5.3,24,11.1,20.0,87.1, ,72.0, ,0.61,G,,10010,2018,8,Summer,75.0
2018-08-15,79.4,24,64.7,24,1011.5,24,10.3,24,10.0,24,10.1,24,13.0,17.1,91.0, ,72.0, ,0.58,G,,10000,2018,8,Summer,57.0
2018-08-16,85.3,24,66.3,24,1016.0,24,15.0,24,10.0,24,7.3,24,12.0,15.9,93.0, ,73.0, ,0.0,G,,0,2018,8,Summer,53.0
2018-08-17,85.7,24,69.6,24,1017.2,23,15.9,24,9.9,24,8.3,24,15.9,24.1,93.0, ,79.0, ,0.0,G,,10010,2018,8,Summer,65.0
2018-08-18,81.1,24,70.8,24,1010.5,21,9.8,24,9.7,24,8.5,24,26.0,34.0,91.0, ,73.9, ,0.65,G,,10010,2018,8,Summer,72.0
2018-08-19,72.7,24,64.7,24,1013.4,23,12.2,24,9.4,24,10.8,24,20.0,22.9,90.0, ,70.0, ,0.02,G,,10000,2018,8,Summer,74.0
2018-08-20,71.8,24,62.0,24,1019.4,20,18.4,24,9.5,24,9.3,24,15.0,21.0,77.0, ,68.0, ,0.13,G,,10000,2018,8,Summer,72.0
2018-08-21,73.3,24,62.4,24,1018.5,22,17.7,24,10.0,24,6.5,24,12.0,,81.0, ,68.0, ,0.0,G,,0,2018,8,Summer,70.0
2018-08-22,78.4,24,66.6,24,1007.9,21,6.6,24,9.6,24,10.4,24,15.0,24.1,87.1, ,68.0, ,0.35,G,,10000,2018,8,Summer,65.0
2018-08-23,74.4,24,55.9,24,1012.6,24,11.2,24,10.0,24,11.1,24,15.0,28.9,87.1, ,68.0, ,0.28,G,,0,2018,8,Summer,50.0
2018-08-24,76.6,24,54.0,24,1020.9,24,19.9,24,10.0,24,7.3,24,14.0,,84.9, ,68.0, ,0.0,G,,0,2018,8,Summer,49.0
2018-08-25,76.1,24,57.2,24,1024.5,24,23.4,24,10.0,24,5.9,24,11.1,15.0,84.9, ,70.0, ,0.0,G,,0,2018,8,Summer,53.0
2018-08-26,76.9,24,61.5,24,1020.9,24,19.9,24,10.0,24,7.7,24,15.0,19.0,84.9, ,71.1, ,0.0,G,,0,2018,8,Summer,59.0
2018-08-27,82.9,24,67.2,24,1017.7,24,16.7,24,10.0,24,6.4,24,9.9,,91.0, ,71.1, ,0.0,G,,0,2018,8,Summer,61.0
2018-08-28,88.5,24,70.3,24,1016.5,24,15.5,24,9.8,24,7.0,24,15.0,21.0,98.1, ,77.0, ,0.0,G,,0,2018,8,Summer,54.0
2018-08-29,90.9,24,70.1,24,1015.1,24,14.1,24,10.0,24,8.7,24,14.0,20.0,98.1, ,81.0, ,0.0,G,,0,2018,8,Summer,50.0
2018-08-30,87.4,24,68.5,24,1015.0,24,13.9,23,10.0,24,9.5,24,15.9,20.0,97.0, ,81.0, ,0.0,G,,0,2018,8,Summer,57.0
2018-08-31,77.5,24,64.0,24,1022.3,22,21.3,22,10.0,24,10.4,24,15.0,24.1,91.0, ,73.9, ,0.0,G,,10000,2018,8,Summer,64.0
2018-09-01,73.7,24,61.0,24,1025.7,24,24.6,23,10.0,24,9.2,24,13.0,,79.0, ,70.0, ,0.02,G,,0,2018,9,Fall,66.0
2018-09-02,75.5,24,64.3,24,1024.2,24,23.2,24,9.8,24,5.7,24,12.0,14.0,82.0, ,70.0, ,0.0,G,,0,2018,9,Fall,70.0
2018-09-03,82.2,24,71.4,24,1023.4,24,22.4,24,10.0,24,6.4,24,13.0,,93.0, ,70.0, ,0.0,G,,0,2018,9,Fall,69.0
2018-09-04,86.1,24,69.7,24,1022.4,24,21.4,24,10.0,24,6.5,24,9.9,,93.0, ,77.0, ,0.0,G,,0,2018,9,Fall,55.0
2018-09-05,84.6,24,70.2,24,1022.6,24,21.5,24,10.0,24,6.6,24,13.0,15.0,93.0, ,79.0, ,0.0,G,,0,2018,9,Fall,68.0
2018-09-06,84.5,24,72.7,24,1020.0,21,19.0,24,9.6,24,8.2,24,13.0,,96.1, ,75.9, ,0.0,G,,10010,2018,9,Fall,70.0
2018-09-07,75.8,24,68.4,24,1020.0,18,19.1,24,10.0,24,9.1,24,15.0,,78.1,*,72.0,*,0.22,G,,0,2018,9,Fall,77.0
2018-09-08,70.4,24,58.3,24,1019.5,23,18.4,24,10.0,24,9.6,24,14.0,,77.0, ,64.9, ,0.0,G,,10000,2018,9,Fall,65.0
2018-09-09,62.7,24,53.8,24,1022.3,24,21.2,24,9.7,24,11.7,24,20.0,21.0,73.0, ,59.0, ,0.03,G,,10000,2018,9,Fall,74.0
2018-09-10,61.7,24,56.6,24,1022.7,18,21.7,24,7.1,24,13.9,24,19.0,22.0,66.0, ,57.0, ,0.6,G,,10000,2018,9,Fall,87.0
2018-09-11,67.6,24,64.5,24,1019.4,17,18.5,24,4.6,24,7.5,24,18.1,22.9,75.2,*,64.0,*,0.61,G,,10000,2018,9,Fall,89.0
2018-09-12,73.8,24,70.8,24,1021.6,9,21.1,24,5.8,24,4.9,24,9.9,,78.1, ,64.0, ,0.05,G,,110000,2018,9,Fall,92.0
2018-09-13,73.0,24,68.3,24,1024.0,18,23.0,24,7.9,24,9.9,24,13.0,,78.1, ,70.0, ,0.23,G,,10000,2018,9,Fall,83.0
2018-09-14,72.8,24,65.9,24,1023.4,19,22.5,24,10.0,24,10.4,24,14.0,,77.0, ,70.0, ,0.14,G,,0,2018,9,Fall,77.0
2018-09-15,74.2,24,64.1,24,1022.3,19,21.4,24,10.0,24,5.2,24,9.9,,81.0, ,69.1, ,0.0,G,,0,2018,9,Fall,72.0
2018-09-16,75.8,24,64.2,24,1022.2,24,21.2,24,10.0,24,4.0,24,9.9,14.0,86.0, ,69.1, ,0.0,G,,0,2018,9,Fall,68.0
2018-09-17,75.0,24,67.4,24,1020.1,21,18.9,24,10.0,24,6.2,24,13.0,15.0,86.0, ,70.0, ,0.0,G,,10000,2018,9,Fall,79.0
2018-09-18,76.6,24,70.9,24,1009.7,18,8.1,24,8.8,24,9.4,24,14.0,21.0,82.9, ,71.1, ,0.05,G,,110010,2018,9,Fall,85.0
2018-09-19,75.6,24,66.9,24,1010.5,24,9.5,24,10.0,24,5.5,24,8.9,17.1,82.9, ,72.0, ,1.98,G,,0,2018,9,Fall,73.0
2018-09-20,69.3,24,58.7,24,1021.4,22,20.0,24,10.0,24,7.6,24,11.1,,82.0, ,66.0, ,0.0,G,,10000,2018,9,Fall,67.0
2018-09-21,70.7,24,60.0,24,1022.6,21,21.5,24,10.0,24,9.9,24,17.1,25.1,73.9, ,66.0, ,0.0,G,,0,2018,9,Fall,70.0
2018-09-22,72.6,24,58.2,24,1017.4,24,16.4,24,10.0,24,11.0,24,15.0,24.1,75.9, ,68.0, ,0.0,G,,0,2018,9,Fall,56.0
2018-09-23,64.6,24,51.2,24,1023.0,20,22.1,24,10.0,24,7.5,24,12.0,,75.9, ,62.1, ,0.0,G,,10000,2018,9,Fall,66.0
2018-09-24,64.9,24,53.8,24,1028.8,22,27.8,24,10.0,24,10.7,24,17.1,22.0,72.0, ,60.1, ,0.0,G,,0,2018,9,Fall,67.0
2018-09-25,66.2,24,59.5,24,1027.8,19,26.4,24,7.0,24,13.7,24,21.0,26.0,78.1, ,60.1, ,0.19,G,,10000,2018,9,Fall,85.0
2018-09-26,76.0,24,71.1,24,1016.1,16,15.2,24,8.6,24,7.4,24,15.0,17.1,82.9, ,60.1, ,0.95,G,,10010,2018,9,Fall,83.0
2018-09-27,69.9,24,56.1,24,1018.2,20,16.2,24,9.7,24,9.8,24,15.9,21.0,82.9, ,63.0, ,0.14,G,,10010,2018,9,Fall,58.0
2018-09-28,63.4,24,55.9,24,1017.8,16,16.0,24,8.3,24,10.1,24,19.0,20.0,75.0, ,57.9, ,0.82,G,,10000,2018,9,Fall,80.0
2018-09-29,66.0,24,54.5,24,1021.0,24,20.0,24,10.0,24,4.9,24,11.1,,75.0, ,57.9, ,0.02,G,,0,2018,9,Fall,62.0
2018-09-30,65.1,24,48.9,24,1026.0,24,25.0,24,10.0,24,5.9,24,11.1,17.1,75.0, ,57.9, ,0.0,G,,0,2018,9,Fall,60.0
2018-10-01,70.2,24,60.1,24,1025.0,24,24.1,24,10.0,24,6.2,24,12.0,17.1,78.1, ,57.9, ,0.0,G,,0,2018,10,Fall,73.0
2018-10-02,72.8,24,64.9,24,1020.7,20,20.3,24,9.5,24,7.9,24,13.0,17.1,79.0, ,64.9, ,0.0,G,,0,2018,10,Fall,77.0
2018-10-03,71.3,24,61.3,24,1016.4,23,15.2,24,9.5,24,8.0,24,15.0,22.9,79.0, ,66.9, ,0.56,G,,10010,2018,10,Fall,69.0
2018-10-04,70.4,24,61.3,24,1016.2,23,15.4,24,10.0,24,5.2,24,11.1,,79.0, ,64.0, ,0.0,G,,0,2018,10,Fall,76.0
2018-10-05,68.5,24,56.8,24,1018.3,24,17.3,24,10.0,24,7.8,24,15.0,22.9,79.0, ,61.0, ,0.04,G,,0,2018,10,Fall,65.0
2018-10-06,65.7,24,57.3,24,1022.1,20,21.1,24,9.7,24,6.9,24,9.9,,73.0, ,61.0, ,0.0,G,,10000,2018,10,Fall,78.0
2018-10-07,73.0,24,65.7,24,1021.7,23,20.5,24,9.3,24,5.7,24,8.9,,82.0, ,64.0, ,0.0,G,,10000,2018,10,Fall,77.0
2018-10-08,69.7,24,64.2,24,1026.9,16,26.3,24,8.4,24,7.7,24,12.0,,82.0, ,64.9, ,0.0,G,,10000,2018,10,Fall,86.0
2018-10-09,71.2,24,65.5,24,1027.0,21,26.1,24,9.5,24,6.0,24,11.1,,78.1, ,64.9, ,0.0,G,,0,2018,10,Fall,80.0
2018-10-10,74.8,24,67.7,24,1019.8,21,19.0,24,9.9,24,6.7,24,12.0,,82.0, ,66.9, ,0.0,G,,0,2018,10,Fall,80.0
2018-10-11,74.1,24,69.6,24,1010.5,14,7.5,24,8.9,24,7.9,24,15.0,26.0,82.0, ,71.1, ,0.0,G,,10000,2018,10,Fall,87.0
2018-10-12,65.0,24,53.3,24,1002.6,20,0.8,24,9.5,24,14.1,24,22.0,31.1,80.1, ,57.0, ,1.15,G,,10000,2018,10,Fall,58.0
2018-10-13,54.0,24,39.1,24,1010.5,22,9.4,24,10.0,24,9.7,24,15.0,19.0,72.0, ,48.9, ,0.02,G,,10000,2018,10,Fall,59.0
2018-10-14,55.3,24,38.3,24,1021.6,24,20.5,24,10.0,24,6.5,24,13.0,,60.1, ,48.9, ,0.03,G,,0,2018,10,Fall,53.0
2018-10-15,60.4,24,51.1,24,1019.6,20,18.3,24,9.9,24,6.8,24,14.0,22.0,68.0, ,51.1, ,0.02,G,,10000,2018,10,Fall,78.0
2018-10-16,57.8,24,40.5,24,1017.2,24,15.9,24,10.0,24,12.5,24,22.9,32.1,70.0, ,48.9, ,0.04,G,,10000,2018,10,Fall,46.0
2018-10-17,55.8,24,35.6,24,1015.2,24,14.1,24,10.0,24,12.1,24,19.0,31.1,64.0, ,48.9, ,0.02,G,,0,2018,10,Fall,47.0
2018-10-18,49.3,24,27.0,24,1023.6,24,22.6,24,10.0,24,15.3,24,20.0,29.9,64.0, ,44.1, ,0.0,G,,0,2018,10,Fall,40.0
2018-10-19,52.4,24,29.0,24,1024.3,24,23.2,24,10.0,24,8.6,24,14.0,18.1,63.0, ,44.1, ,0.0,G,,0,2018,10,Fall,45.0
2018-10-20,59.0,24,45.5,24,1008.2,24,7.2,24,10.0,24,10.7,24,17.1,22.9,64.9, ,45.0, ,0.07,G,,10000,2018,10,Fall,63.0
2018-10-21,51.2,24,35.1,24,1009.6,24,7.9,24,10.0,24,15.6,24,25.1,36.9,64.9, ,45.0, ,0.0,A,,0,2018,10,Fall,53.0
2018-10-22,46.9,24,28.5,24,1022.4,24,21.4,24,10.0,24,9.7,24,13.0,21.0,66.0, ,42.1, ,0.0,G,,0,2018,10,Fall,52.0
2018-10-23,54.6,24,38.6,24,1017.8,24,16.7,24,10.0,24,7.2,24,14.0,22.0,78.1, ,42.1, ,0.0,G,,0,2018,10,Fall,56.0
2018-10-24,51.8,24,35.2,24,1016.5,24,15.5,24,10.0,24,15.4,24,22.9,28.9,55.9,*,48.0,*,0.0,G,,0,2018,10,Fall,54.0
2018-10-25,47.8,24,31.6,24,1019.8,24,18.8,24,10.0,24,13.9,24,18.1,26.0,55.9, ,44.1, ,0.0,G,,0,2018,10,Fall,53.0
2018-10-26,45.2,24,29.9,24,1019.5,24,18.5,24,10.0,24,6.5,24,15.9,17.1,52.0, ,42.1, ,0.0,G,,0,2018,10,Fall,58.0
2018-10-27,48.9,24,43.2,24,1011.0,16,7.6,24,6.1,24,19.3,24,32.1,42.0,53.6,*,45.0,*,0.66,G,,10000,2018,10,Fall,89.0
2018-10-28,50.3,24,43.1,24,1006.9,18,4.8,24,7.4,24,9.4,24,20.0,26.0,54.0, ,45.0, ,0.36,G,,10000,2018,10,Fall,72.0
2018-10-29,53.2,24,43.0,24,1008.0,22,6.6,24,10.0,24,9.8,24,15.9,22.0,57.9, ,46.9, ,0.07,G,,10000,2018,10,Fall,65.0
2018-10-30,50.4,24,32.5,24,1015.9,24,14.9,24,10.0,24,12.0,24,19.0,24.1,57.9, ,45.0, ,0.03,G,,0,2018,10,Fall,46.0
2018-10-31,54.7,24,36.9,24,1018.3,24,17.3,24,10.0,24,7.0,24,15.0,24.1,64.0, ,45.0, ,0.0,G,,0,2018,10,Fall,59.0
2018-11-01,62.4,24,51.6,24,1011.6,24,10.6,24,10.0,24,6.3,24,8.9,,71.1, ,45.0, ,0.0,G,,0,2018,11,Fall,72.0
2018-11-02,65.4,24,60.1,24,1006.5,20,5.2,24,9.6,24,9.3,24,15.0,20.0,71.1, ,57.0, ,0.0,G,,10000,2018,11,Fall,86.0
2018-11-03,59.8,24,50.0,24,1008.7,17,5.1,24,9.1,24,13.4,24,26.0,34.0,69.1, ,54.0, ,0.33,G,,10000,2018,11,Fall,61.0
2018-11-04,51.0,24,31.5,24,1029.9,24,28.9,24,10.0,24,7.9,24,13.0,21.0,66.0, ,46.0, ,0.23,G,,0,2018,11,Fall,51.0
2018-11-05,51.2,24,42.5,24,1029.3,19,27.7,24,9.2,24,9.6,24,17.1,21.0,57.0, ,46.0, ,0.0,G,,10000,2018,11,Fall,81.0
